text;label
Подскажите пожалуйста. Я прошел курс для новичков. Стоит ли мне начинать курс для продвинутых? Или вы посоветуете пройти курс от другого автора? Может кто-то подскажет на личном опыте? Спасибо заранее);1
Я тоже с нуля. Планирую в дальнейшем пройти обучения на аналитика данных, этот курс посоветовали как вариант с чего начать знакомство в этой сфере);1
Приветствую, дорогие друзья! Подскажите, пожалуйста. Решила к своему др инвестировать в свое обучение, раз сейчас на Степике скидки на курсы: от Поколения Python (ООП и для профессионалов), а также есть пакет из 8 курсов 'Профессия Python-разработчик'. Кто проходил эти курсы, могли бы вы написать отзыв? И стоит ли брать сейчас, когда я только начинаю курс для продвинутых, параллельно изучая Frontend?;1
Всем привет! Кто-нибудь изучал postgreSQL? Где изучали? Есть ссылки на курсы, книги и тому подобное? Буду благодарен за любую инфу.;1
Доброго денёчка, подскажите, пожалуйста, кто-то в курсе, где взять нормальный курс (цена- качество) по 3D дженералистике? Поюзал пайтон, получил сертификат первый. Вообще не зашло мне. Хочу уйти в графику, может есть советы полезные у кого-то ?;1
Хочу изучить Python для ML. Какие библиотеки учить первыми?;1
Как собрать портфолио для QA без коммерческого опыта?;1
С чего начать изучение CSS для веб-разработки? Посоветуйте ресурсы!;1
Хочу изучить SQL для аналитики данных. Какие курсы посоветуете?;1
Как начать карьеру в Data Science без опыта? Где учиться?;1
Хочу освоить JavaScript для фронтенда. С чего начать? Нужны курсы!;1
Как собрать портфолио для бэкенда без реальных проектов?;1
Хочу изучить Django для бэкенда. Какие туториалы на русском посоветуете?;1
Как начать работать с базами данных на SQL? Где практиковаться?;1
Хочу стать тестировщиком. Какие навыки нужны для старта?;1
Как изучить React для новичка? Посоветуйте бесплатные курсы!;1
Хочу освоить аналитику данных. С чего начать: Python или SQL?;1
Как собрать портфолио для системного аналитика без опыта?;1
Хочу изучить TypeScript для фронтенда. Где найти уроки?;1
Как начать карьеру в UX/UI дизайне? Какие курсы посоветуете?;1
Хочу освоить Python для автоматизации. С чего начать?;1
Как подготовиться к позиции junior QA? Какие инструменты учить?;1
Хочу изучить FastAPI для бэкенда. Где найти практические задания?;1
Как собрать портфолио для веб-дизайна без заказов?;1
Хочу изучить SQL для бизнес-анализа. Какие темы учить первыми?;1
Как начать карьеру в IT без технического образования?;1
Хочу освоить JavaScript для веб-разработки. Какие проекты делать?;1
Как изучить Pandas для анализа данных? Где найти примеры?;1
Хочу стать PM в IT. Какие навыки нужны для старта?;1
Как освоить тестирование API? Посоветуйте ресурсы для новичков!;1
Хочу изучить Vue.js для фронтенда. С чего начать?;1
Хочу освоить Python для веб-разработки. Какие курсы выбрать?;1
Как собрать портфолио для Data Science без опыта?;1
Хочу изучить Selenium для автотестов. Где найти уроки?;1
Как начать работать с API на JavaScript? Нужны примеры!;1
Хочу освоить Figma для UI-дизайна. Какие курсы посоветуете?;1
Как изучить алгоритмы для программирования? Где практиковаться?;1
Привет ребята! Хочу освоить Data Science но не знаю с чего начать. Какие курсы или книги посоветуете для новичка без математического бэкграунда?;1
Хочу изучить JavaScript для фронтенда. С чего лучше начать: с основ или сразу React? Есть хорошие бесплатные курсы?;1
Всем добрый день! Учу SQL для аналитики данных. Какие платформы с задачами для практики посоветуете?;1
Привет! Хочу стать UX/UI дизайнером. Какие навыки нужны для старта и где брать проекты для портфолио?;1
Подскажите стоит ли учить Django или FastAPI для бэкенда? Какие курсы на русском посоветуете?;1
Хочу освоить автоматизацию тестирования на Python. С чего начать? Есть ли бесплатные уроки?;1
Привет всем! Как собрать портфолио для фронтенда если нет коммерческого опыта?;1
Добрый вечер! Хочу изучить Python для ML. Какие библиотеки учить первыми: TensorFlow или PyTorch?;1
Как начать карьеру в IT без технического образования? Посоветуйте курсы или ресурсы!;1
Всем привет! Хочу изучить TypeScript для фронтенда. Где найти понятные туториалы?;1
Подскажите как освоить Figma для UI-дизайна? Есть ли курсы с практикой?;1
Хочу стать системным аналитиком. Какие инструменты кроме UML нужно знать?;1
Как изучить Pandas для анализа данных? Где найти простые примеры?;1
Привет! Хочу освоить тестирование API. Какие инструменты и курсы посоветуете?;1
Хочу изучить Vue.js для фронтенда. С чего начать? Есть бесплатные ресурсы?;1
Всем добрый день! Хочу освоить JavaScript для веб-разработки. Какие проекты делать для портфолио?;1
Привет! Хочу освоить Python для автоматизации. С чего начать? Есть гайды?;1
Как собрать портфолио для Data Science без опыта? Посоветуйте идеи!;1
Как начать карьеру в UX/UI дизайне? Какие курсы реально помогают?;1
Хочу освоить Django для бэкенда. Какие туториалы на русском посоветуете?;1
Как собрать портфолио для веб-дизайна без заказов? Есть идеи?;1
Привет! Хочу изучить React для новичка. Какие бесплатные курсы посоветуете?;1
Как начать работать с API на JavaScript? Нужны простые примеры!;1
Привет! Хочу стать PM в IT. Какие навыки нужны для старта?;1
Хочу начать карьеру в тестировании. Какие навыки нужны?;1
Как изучить CSS для веб-разработки? Посоветуйте ресурсы!;1
Хочу освоить SQL для аналитики данных. Какие курсы посоветуете?;1
Хочу освоить Vue.js для фронтенда. С чего начать?;1
Хочу изучить алгоритмы для программирования. Где практиковаться?;1
Как изучить FastAPI для бэкенда. Где найти практические задания?;1
Хочу освоить тестирование API. Какие ресурсы для новичков посоветуете?;1
Как начать карьеру в Data Science без математического бэкграунда?;1
Хочу стать PM в IT. Какие инструменты кроме Jira нужно знать?;1
Как изучить Vue.js для фронтенда? С чего начать?;1
Хочу начать карьеру в тестировании. Какие навыки нужны для старта?;1
Как изучить алгоритмы для бэкенда? Хочу понять основы.;1
Хочу освоить Figma для веб-дизайна. Какие курсы посоветуете?;1
Хочу освоить тестирование API? Посоветуйте ресурсы для новичков!;1
Хочу стать системным аналитиком. С чего начать если опыта в IT нет?;1
Привет! Хочу изучить асинхронное программирование в Python. Где найти уроки?  ;1
Привет всем! В системном анализе не могу разобраться с ER-диаграммами. Есть ли простые гайды?  ;1
 я спрашивала у тебя как-то про бесплатные курсы по питону и ML;1
Доброго денёчка, подскажите, пожалуйста, кто-то в курсе, где взять нормальный курс (цена- качество) по 3D дженералистике? ;1
 получил сертификат первый. Вообще не зашло мне. Хочу уйти в графику;1
Всем привет, подскажите пожалуйста ресуры для изучения kubernetes и насколько его нужно хорошо знать, чтобы не стыдно было указать его в резюме?;1
Здравствуйте, правильно я понимаю, что изучив js, css я смогу с помощью джанго создавать сайты? И не надо vuejs, nuxtjs итд изучать?;1
Здравствуйте! Хочу изучать Django, но не знаю, с чего начать. Смотрел видеоуроки, но мне ничего не понятно. Неплохо знаю основы Python и ООП. На LeetCode решаю задачи уровня легко и нормально. Также умею писать простые Telegram-боты и немного умею работать с Flask.;1
"Привет. Подскажите классные книги по проектированию архитектуры веб-приложений, паттернам проектирования, что-то связанное с DDD, в разработке стабильных и безопасных систем и все что с этим связано, думаю тематика понятна. 

Буду очень признателен";1
Всем привет, посоветуйте курс (желательно бесплатный) по docker;1
Добрый день. Я Хочу понять Джанго и научиться на нем писать. Какие лучшие уроки вы знаете, которые вам понравились и вы использовали на практике? Это может быть как текстовые, так и видео. Я ищу видео больше, чем текстовые, т.к. читал гайд по джанге стандартный. Заранее спасибо.;1
хочу написать рабочий проект;1
Парни всем привет, начал изучать Django… вообще ничего не понятно и в голове путаница полная, не подскажите может курсы/статьи/уроки по нему, буду благодарен;1
парни, с чего начать? Заинтересовал DevOps. ( база на питоне есть );1
всем привет, решил изучить основательно Django. мб есть советы, где о нем хорошо рассказывают?;1
я просто хочу наконец-то научится делать проекты на микросервисах, а не манолит. сам не знаю с чего начать, по этому ищу материалы. если есть идеи получше буду рад выслушать и двигаться в этом направлении;1
"ребят, кто может порекомендовать подробную документацию/видео и в принципе любой материал по созданию джанго проекта используя микросервисную арихитиктуру ?

буду безумно благодарен";1
"Доброго времени суток

Хотел бы узнать мнение профессионального сообщества на тему моей ситуации и что мне делать дальше? 🥲😅

Я закончил курсы по python backend в феврале 2024. С тех пор и по настоящий момент ищу работу python backend.
По методичке школы записал период обучения в ней и учебные и пет проекты в опыт работы. (Понимаю что много кто советует так не делать, раньше это у меня просто стояло под название аутсорс, а сейчас стоит под названием школы) 
За эти почти пол года, у меня было меньше 10 hr-созвонов, и 4 тех собеса. В основном звали на работу писать в одного с нуля проект. Я ищу именно командную разработку. 

Обо мне. Мне 28 лет. Вышка инженер-конструктора по машиностроению. Сейчас работаю инженер-конструктором. Не хочу увольняться в никуда. Хочу сначала найти работу в IT и потом уволиться. 
Мой стек: python, django, django orm, django drf, делал админку в django, делал связь со сторонними api, бд postgresql, flask, poetry, pytest, git, linux.

Приложу резюме с хх. 
Ссылка GitHub кому интересно: https://github.com/CfyRJ
Да и ссылка на резюме в хх: https://hh.ru/resume/a091e49bff0c23837f0039ed1f387863705072

Мой вопрос в целом:
Норм резюме, что и как подправить в целом? 
Может нанять ментора, или к блогерам в чатиках на бусте, или даже компании по типу: https://yourcodereview.com/#popup-close, https://solvery.io/, чтобы трудоустроится😅
Был на двух стримах в пятницу и в понедельник, на одном говорили оформляйте пет-проекты, на другом убирайте пет проекты и гитхаб. Инфы столько что теряюсь😅 везде по разному говорят😅";1
"ребят, привет!
хочу разработать сервис авторизации.
с чего начать?
с джанго знаком очень поверхностно";1
А курса нет? Хотя б на англ;1
Всем привет. Вопрос по учебе, а конкретно про то, как вы учились писать свои первые сайты? Шли по книге, по курсам с ютуба, переписывая проект оттуда или начинали с нуля читать документацию? Опять же насколько разумно использовать на моментах учебы ChatGPT, не просить выдать его готовый код, а лишь дать быструю вырезку из той же документации с примером и пояснением? Или лучше максимально самому зарыться в доку? В общем расскажите про свой опыт;1
"Кстати, еще вопрос:


Может вы знаете международные еще курсы или стажировки, или специализации, чтобы получить потом аккредитацию или получить мега качественную базу";1
"Всем привет! 
Начинаю только изучать джанго, можете посоветовать плиз, какие может курсы лучше взять?( яндекс, скилбокс итп) или может лучше взять репетитора? Просто я боюсь, что по видосам в инете я буду делать, что там показано и все. 

Спасибо, надеюсь на вашу помощь";1
"Написал сайт чисто на джанго, но нужно теперь написать другой на дрф и получается немного изучить какой-нибудь Vue, можете годные курсы посоветовать? На ютубе или другой платформе
В целом можно и платные до 5к рублей";1
какие есть курсы норм с последним джанго?;1
Привет хочу изучать Celery но не могу найти курс бесплатный кто-то знает есть ли курс бесплатно на русском языке не старый видеоуроки;1
"Парни всем привет, что скажете по курсу? стоит ли его брать? так то база есть, ООП на +- хорошем уровне, фласка, щас работаю над алгоритмикой, как будто чего то не хватает, малеха не знаю куда двигаться, вроде на стажку рано, хочется как то углубленнее изучить джангу, что в принципе можете посоветовать?
https://practicum.yandex.ru/catalog/programming/?from=main_programming_card";1
А не знаешь хороший курс/книжку по вью? В дрф с джанго чтоб связать;1
Привет всем, есть какие-то хорошие сайты, курсы с материалами для изучение DRF?;1
Всем привет, начинаю учить Джанго, посоветуйте пожалуйста годный курс для хорошего старта;1
Всем привет. Хочу изучить GITLAB и CI/CD. Могли бы скинуть хорошие материалы по этой теме?;1
Всем привет 👋. Подскажите пожалуйста. Я вот поступаю в вуз и хочу параллельно работать. С чего лучше начать? С Django с fastapi или лучше flask. Где легче найти работу?;1
Господа подскажите где изучить основы DRF (кроме плейлиста балакирева)?;1
офф дока и гугл что еще надо? что конкретно изучать?;1
привет всем, подскажите пожалуйста, есть ли какие то хорошие статьи по обучению джанго? нашел плейлист в ют но не кайф видео формат;1
Начну изучать ngenx;1
"С чего мне начать покорять ""джангу""?";1
"Здравствуйте! Хотел бы задать вопрос такой:

Я пытаюсь смотреть много обучающих видео по django, читать про него, понять как все работает базово и т.д.

Самый сухой образ django я понял и могу написать какой то легонький сайтик... но я не понимаю как его учить дальше. У меня щас своего рода застой. Я смотрю видео в ютубе, ок - зачем и где и когда это мне применять? Не понимаю.


Проблема в том, что я не вижу  смысла в некоторых вещах, если не могу их применить на практике. Однако, если я не знаю этих вещей, я не могу писать и сам сайт на django.

Так как его учить? Делать пет проект и так почастям собирать сайт попутно заходя за каждым шагом в гугл?

Не понимаю че делать проще говоря, как вы учили на первых порах? А то читаю как вы решаете какие то ошибки, называете очень много не понятных мне слов и афигеваю👻";1
Всем привет! Ищу себе ментора на платной основе который поможет мне сделать приложение для видеозвонков. На бэкенде будет python Django а на фронте reactjs. Если вы знаете как это сделать либо у вас есть знакомый который может с этим помочь напишите мне в личку пожалуйста;1
не везёт мне с Django) Я с 3-й версии пытаюсь изучить его, и всё время в тупиковые ситуации попадаю, подобные этой. Помучаюсь с полмесяца над простой проблемой и руки опускаются);1
Доброго времени суток гопода, я недавно начал изучать Django, но еще хотел бы услышать совет знающих людей, к чему стремится в изучении, какие навыки нужно иметь для первой работы, Спасибо!;1
А где ты самую базу изучал? Просто методом тыка и по докам?;1
Всем доброго дня, я Жун разработчик и хотел бы набраться опыта, готов работать бесплатно ну или же платить;1
хорошая ли идея совещать vue js + django?;1
Всем привет. Подскажите пожалуйста, где можно найти стажировку, хоть неоплачиваемую. Мне главное хоть какой-то коммерческий первый опыт получить. 3 месяца одни отказы на hh.ru;1
"Всем большой привет!
Народ подскажите пожалуйста как и где научится печатать коды на питоне, и соответственно уметь их читать. Может есть какие то лайф хаки, каналы и т.п. Или может совет какой нибудь. Вообщем все что поможет как можно быстрее научится читать коды.
Спасибо огромное за ранее)";1
"Всем привет, решил поменять что-то в жизни, начал изучать веб разработку, трачу на это 4 дня в неделю +-
html в принципе освоил, с css не все понятно
умею создавать страницу, заголовки и прочее что нужно для новичка, не понимаю пока что со стилями делать, подключать их умею, но какие именно нужны не могу понять, может есть сайт какой со всеми стилями?
создавать умею вторую страницу, кнопки, ссылки, цвета, размеры, и на этом этапе встал, не понимаю как фон добавлять и прочее, естественно можно у gpt спросить, но это намного все упрощает, думаю может есть сайт по css какой-нибудь со стилями, хотя бы основными
смотрел всякие курсы по css, там в основном вода, подключение и тд, не особо помогает, java ещё не изучал да и рано ещё
накидывал от балды сайт с машиной и это пока все, что получилось, вижу тут много ребят опытных, которые могут советом помочь)";1
насколько щас актуален flask?;1
есть у кого хороший курс по django для начинающих?;1
"https://metanit.com/python/fastapi/1.1.php

для изучения FastAPI идет?";1
"Народ, накидайте ресурсов по тестированию, чтобы поучиться нормальным практикам.
Я тут подкасты пока слушаю, один нашел на 2 часа.
В целом, понимаю, что тестирование - не простое занятие.
Про тесты в контексте разработки, конечно же, а не qa";1
А где тру-верстке учиться?;1
какой фреймворк лучше выбрать для изучения? (бэк);1
А как вообще начать развиваться до какого то уровня;1
Всех приветствую, хочу начать изучать Python, у меня нулевой опыт,рассматриваю курсы от Яндекс Практикума, подскажите это хороший вариант? Длятся они 10 месяцев, в последствии выдается сертификат;1
"Всем привет 👋,
у кого-нибудь есть полный и продвинутый курс в формате PDF по PostgreSQL на английском языке, особенно с акцентом на базы данных для финансовых или транзакционных систем? 🙏";1
"У меня тупой вопрос.
Никогда кроме юнит-тестов ничего не писал, и те по остаточному принципу. В какие материалы смотреть, чтоб постичь тестирование? Желательно что-то сразу с практикой.";1
посоветуйте норм доку/книгу пo FastAPI для новичка который не знает что такое API И REST API и HTTP;1
"здравствуйте, где посоветуете писать html для новичка? 
если можно, то можете пожалуйста отправить какие тт бесплатные курсы/видео для изучения html, css, JavaScript (для создания сайтов)";1
"Добрый ночи, опытные программисты или те кто работает уже более года, подскажите как начать именно обучаться самой, я в плане того с чего именно начать, какие языки учить, что дополнительно к этому учить, как изучить Unreal Engine, если допустим я хочу и сайты писать и игры делать в дальнейшем и как работает написание игр. 
Подскажите пожалуйста, а то поступила на программиста, а по факту нас ничему не учат, поэтому буду сама обучаться полностью пока время не потерянно";1
Привет всем, за сколько времени можно выучить питон и сложно выучить этот язык программирования??;1
"Есть кто живой? Нужна помощь в верстке 
Пока что нахожусь на стадии обучения и не понимаю";1
А что именно учить в джавескрипте? Код? Или книги читать про джавуСкрипт;1
Ну я хочу быть веб разработчиком, читал что джава скрипт начал учить;1
А с чего стоит начать;1
Я только  начал, самому сложно учиться;1
Пацаны а курсы типо скил Фэктори вообще стоит на то чтобы время тратить?;1
Доброе утро, хочу спросить людей работающих на веб-разработке насколько переполнен рынок в этом направлении, реально ли сейчас войти в это направление и сколько в среднем они могут заработать?;1
Глаза разбегаются и не знаю за что браться с самого старта;1
всем привет, подскажите пожалуйста (без хейта), стоит ли покупать курсы в практикуме или в других образовательных платформах? заранее благодарю за ответ.;1
Здравствуйте я хочу стать программистом с чего начать учить;1
Всем привет, парни подскажите где можно брать идеи для проектов, я новичок хочу развиваться на практике но идей особо нет;1
Ребят , может кто поделиться опытом ,  как учить этот прекрасный фреймворк . Кто может проконсультировать по структуре обучения , с чего начинать и как вообще его учить правильно.Переписал несколько проектов с ютуба, вроде что-то в голове отложилось , но что дальше делать - непонятно );1
А где-то учат разработке?);1
а кто как начинал осваивать джангу? Просто реально я еще даже без опыта в этом решил на ютубе курсы посмотреть ну там тоже ничего не понятно также все создают проект и сразу начинают писать код без объяснения думал куплю курс будет понятно купил и тоже самое, такое чувство будто это не курсы не понятные а я какой то тупой;1
а ты приобретал курс или на сливе? тож подумываю приобрести.. чтобы мотивацию приподнять и не бросать постоянно;1
"а что входит в
базового знания computer science
без которых не получится вкатиться?";1
А я чёт думаю о курсах по повышению своей квалификации как DevOps'а, но ничего умнее курсов и задач по kubernetes'у, Ansible, Terraform придумать не могу, так что если что есть на помете - тыкайте;1
вот поэтому чтобы такого не случилось я прошу посоветовать углубленные курсы где будет об этом сказанно;1
Всем привет, подскажите пожалуйста с чего надо начать чтобы стать Фротендером, какие книги что смотреть и изучать?;1
всем салам: есть ли видосы хорошие по изучение wordpress? на работе сегодня дали лэндинг проект на нем поэтому надо (капец лень) - и она же не сложная?;1
"Доброго времени суток, коллеги!
Посоветуйте хороший курс DBA по PostgreSQL. Платный/бесплатный не имеет большого значения.";1
"Доброго... Кто бы мог научить ts авторизацию, валидацию писать!? Смотрю отличный курс - https://youtu.be/hKxnj1CS1o4?si=R4Pf-fDSSzZGAQ0t 🌟🌟🌟🌟🌟прям все 5 звезд . (но без русских субтитров с3ч31м, - +переводчик нарезанный по 30минут mp3 с https://turboscribe.ai/ru/ ) выручает☝️ но остается многое трудно понятным. vds простаивает, деньги тикают.
...Шел 8 месяц от начала обучения fullstack 🤭";1
Добрый вечер, посоветуйте пожалуйста курс для новичков;1
жанга ещё жива?;1
"Здравствуйте! Кто может подсказать, хочу попробовать себя в backend
 но думаю в какой фреймворк лучше углубиться так как в дальнейшем
хочу работать именно в этой области у меня уже есть небольшой опыт в flask
НО думаю что он недостаточно мощный для больших сайтов думаю
перейти на django так как там более побольше инструментов и безопасность
и + я думаю что для работы изучать лучше django. Что скажете о моем мнение 
может дадите какой то важный совет, буду очень вам благодарен!";1
как можно повысить скиллы в коддинге?;1
Кто то может посоветовать какую то книгу или ресурс для изучения математики для ML на русском, уровень у меня в математике низкий сейчас;1
"Курсы задачники? А что ты из них почерпнул? 

Может, тоже курсы посмотреть, чтобы некоторые вещи нагляднее видеть, а то я только на доки полагаюсь";1
курсы расчитаны для новичков;1
Ммм ну такое себе... Может курсы?;1
Может реально на бэкэнд уйти? Там дела обстоят лучше?;1
"Можете посоветовать хорошие материалы/статьи по GIL и как он работает? 

Доки и 3 поста Тишки уже открыты, но подумал, может быть есть ещё какие-то интересные материалы на эту тему
(Думаю ещё прочитать статьи Андрея Светлова про это, но вот боюсь не слишком ли они устарели? Или на понимание gil не особо влияет его реализация на различных версиях?)";1
Надо в го свичнутьчя, хотябы бэком буду заниматься;1
Ну можешь если не трудно просто мне сказать что мне надо учить, Django-Flask, FastAPI и что еще надо ?;1
ну позже Django Буду изучать;1
Парни, кто то может посоветовать какой то быстрый курс по созданиям игр на Юнити и с# для юнити?;1
Подумываю скалу изучать действительно;1
Посоветуйте, где можно брать инфу для изучения джанго;1
привет, а как вы изучали джанго? Просто вот думаю изучить и сделать пару интернет магазинов на джанго по видосам на ютубе, но там как-будто бы нет четкого отслеживания структур тем;1
Привет, подскажите пожалуйста самый глубокий и полноценный курс по реакту. Что-то на уровне javascript-ninja по vue 3. Заранее спасибо;1
"Ребят, всем привет
Посоветуйте как базовые понятия, про репликацию, копирование индексов, таблиц и т.д., по pg быстрее всего выучить, попрактиковаться)";1
стоит ли помимо фронтенда еще бекенд изучить?;1
Так а как мне научиться писать сайт с flask? посмотрел курс от Гоши на ютубе, ну могу создать что то похожее на простой сайт, хочу как то поглубже углубиться в flask чтобы писать что то более большое, желательно Backend но могу и FULL - stack, пару дней курсы по css и html посмотреть и все. Сам я middle на С++/Си писал на протоколах boost asio, qt и т.д для логики решил дополнительно поучить flask чтобы хотя бы иметь небольшое представление как делаются сайты, не хочу учить js type.script так как это точно не мое, поэтому если знаете где можно посмотреть нормальный углубленный курс то скажите буду рад);1
"Те, которые проходили курс по asyncio от Александра Шибаева, как вам?
Описание кажется достойным, да и contents тоже. 

Спасибо огромное за ответы";1
я вот щас курсы для начинающих прохожу для бэка и хочу между ними выбрать в который углублюсь вот остался джанга;1
"Я отучился в Яндекс практикуме на питон разработчика, и чет рыночек уже месяц дает 0 ответов на отклики. Неужели Джанга не актуальна (или может Джуны не нужны там)? Что вообще актуально сейчас?

Какой стек нужен чтоб получить джуновскую вакансию в нормальной компании?";1
я просто уже не знаю что новое изучить я хочу что то не прям углубленное а такое чтоб можно было учить не более 17 ееч;1
"https://youtube.com/playlist?list=PLA0M1Bcd0w8yWHh2V70bTtbVxJICrnJHd&si=fi430Lm7lCfh7ZZ_


Этот курс хороший для новичков?";1
а где вообще их изучть можно? я читал только грокать алгоритмы;1
А есть курсы чтобы изучить просто базу?;1
А как юнит тесты писать?;1
А так в целом веб разработку по роадмап стоит учить?;1
"А что за курсы? 
Я начинал со скиллбокса
Но даже там такого не было";1
библиотеки лучше после js изучать?;1
Благодарю, какие советы дашь новичку в начале обучения?;1
Блин, я как мне без конкретных примеров изучить чистую архитектуру. С сухой теорией я ниче не пойму;1
В целом как рынок фронта? Как влияет нейросети и вайб кодинг, в интернете конечно много статей по этому поводу, но хотелось бы от самих разработчиков услышать... Стоит ли сейчас вкатыватся во фронт?;1
В целом я понял. Мне тут просто как посоветовал куратор, мол, иди в тестировщики,  быстрее втянешься в проект и доучишься затем. А если сразу учить разработку, то работу не найдешь;1
Все привет, я только начинаю учить программирование, можете подсказать какую книгу прочитать для HTML или Python языка;1
Все что я умею на данный момент делать самые самые и ещё раз самые простые задачки и самое тяжёлое что я сделал это самый простой калькулятор, дальше не понимаю что мне нужно изучить, слишком много вопросов;1
"Всем большой привет!
Народ подскажите пожалуйста как и где научится печатать коды на питоне, и соответственно уметь их читать. Может есть какие то лайф хаки, каналы и т.п. Или может совет какой нибудь. Вообщем все что поможет как можно быстрее научится читать коды.
Спасибо огромное за ранее)";1
"Всем привет

Посоветуйте хороший плейлист или канал для изучения фастапи";1
"всем привет
подскажите, мб знаете сервисы/курсы, где можно попрактиковать js/реакт для реальных задач? желательно бесплатно, но если проходили платные курсы-дайте отзыв пж))";1
Всем привет! Можете книги по систем дизайну для фронтов покидать?;1
Всем привет, подскажите, решил начать изучать Python для себя, с чего лучше начать?;1
"Всем привет, решил поменять что-то в жизни, начал изучать веб разработку, трачу на это 4 дня в неделю +-
html в принципе освоил, с css не все понятно
умею создавать страницу, заголовки и прочее что нужно для новичка, не понимаю пока что со стилями делать, подключать их умею, но какие именно нужны не могу понять, может есть сайт какой со всеми стилями?
создавать умею вторую страницу, кнопки, ссылки, цвета, размеры, и на этом этапе встал, не понимаю как фон добавлять и прочее, естественно можно у gpt спросить, но это намного все упрощает, думаю может есть сайт по css какой-нибудь со стилями, хотя бы основными
смотрел всякие курсы по css, там в основном вода, подключение и тд, не особо помогает, java ещё не изучал да и рано ещё
накидывал от балды сайт с машиной и это пока все, что получилось, вижу тут много ребят опытных, которые могут советом помочь)";1
Всем привет, стоит идти на курсы типа скилбокс с последующим трудоустройством?;1
Всем привет, стоит ли сейчас учить вебпак? Или просто обзорно посмотреть?;1
всем привет, хотел спросить как учить яп. учу сейчас питон, знаю базу (списки, кортежи, циклы, множества, словари, индексы и срезы). понимаю что есть ещё очень много чего но не знаю за что хвататься;1
Встал вопрос, кем лучше быть веб фуллстэк или ML инженером, как думаете?;1
"Доброго времени суток, у меня достаточно туповатый вопрос - как можно прокачаться в оптимизации SQL запросов?

На базовом уровне умею пользоваться EXPLAIN ANALYZE, понимаю, что nested loop на большом количестве строк - плохо, а merge join - хорошо, и прочие достаточно базовые вещи. Но зачастую этого просто не хватает и я стараюсь оптимизировать просто навешиванием индексов, что, имхо, не очень правильно.

Что можете посоветовать почитать/посмотреть по поводу? Заранее спасибо. Книги в закрепе смотрел, даже полистал, но там как будто не прям много именно про оптимизацию";1
Добрый вечер, можете поделиться хорошими ютуб каналами по обучению пайтон с направлением Backend?;1
Добрый вечер, не могли бы поделиться определенными ютуб каналами / книгами (если будет полезно) по бэкенду? Роадмап уже есть - https://roadmap.sh/backend. Но вот каналы которые обучают по направлению бэкенда трудно найти по сравнению с фронтендом.;1
Друзья, здравствуйте! Я начал изучать программирование, и мой выбор пал на Python. В этой сфере я ничего не знаю. Не могли бы вы подсказать сайт с уроками по Python или другие материалы, которые нужно будет изучить? Спасибо за информацию.;1
Думаю пайтон но как я и говорил, я новичок и могу знать не все. Изначально во фронтенде мне путь изучение казалось более четким (вот такие каналы обучают тебя таким стекам а эти люди обучают в ЯП именно те части которые понадобится во фронтенде а не масштабно и в других предназначениях профы), поэтому немного теряюсь в начале. Поэтому буду рад советам.;1
"Если будут советы по изучению, буду только рад.
С битры ухожу так как за 2 года ощущение что вообще ничего не узнал";1
"есть какие-то стажировки по Django? 
для начинающих";1
Здарова всем, я недавно начал изучать pgSQL в одиночку, сделал пару мини проектов и не знаю что делать дальше. Можете помочь или подсказать, что мне делать дальше, т.к я хочу развиваться дальше в этом направлении и набираться опыта;1
Здравствуйте как можно научится ИТ объясните пожалуйста;1
Здравствуйте! Возможно глупый вопрос, но можете подсказать, как бесплатный интерактивный курс по алгоритмам и структурам данных? Или как систематизировать свое обучение, чтобы сначала брать теорию, а потом подкреплять ее практикой, чтобы обучение проходило логично и планомерно?;1
Здравствуйте! Подскажите пожалуйста есть ли каналы по проектированию баз данных (диаграммы) для новичков? Может чтиво, сайты посоветуете... Спасибо!;1
"Здравствуйте!
Ребят, какого уровня должен быть пет проект python junior backend (django) разработчика для портфолио? Может, кто-то расскажет кто какие делал, интересно";1
Здравствуйте. Можете подсказать, что актуальнее сейчас изучать Oracle apex или postgresql?;1
"Здравствуйте. Почитала чат, поняла, что пока рано мне сюда)
Посоветуйте, пожалуйста, в ЛС чаты для новичков в анализе данных. 4 месяца изучаю SQL и статистику, хотелось бы обсуждать с будущими коллегами проблемы и их решения.
Спасибо!";1
Как в целом навыки получить какие-то по программированию,чтобы трудоустроится сам я в шараге учусь на программиста обучение здесь пиздец затянуто,только на 3-4 курсе начнем языки программирования изучать;1
как научиться разбираться в хорошем UX ?;1
Как создать сайт на питоне с нуля;1
КАК СОЗДАТЬ САЙТ НА РYTHON C НУЛЯ: С Базой Данных + Деплой [ДЛЯ НАЧИНАЮЩИХ];1
Как учиться;1
Как я буду практиковаться если не знаю что практикую;1
Какие бывают и как решаются проблемы в команде, как выглядит конфликт-менеджмент и т.д.;1
"Какие есть бест практикс? 

(БЕЗ ТРОЛЛИНГА ВОПРОС)";1
Какие есть идеи по проектам на пайтоне?;1
Какие есть хорошие курсы;1
Какие курсы можно посмотреть?;1
какие советы дадите?;1
Какой посоветуешь написать пет-проект?;1
"кто знает где можно найти какую то стажировку или галеру? Нет времени искать. Опыта как разраб много, коммерческого почти нет (так сложилось).
Пресуют уже) Надо куда то впрыгнуть(хотя бы отделаться от JC Германии). По тех части силен, не подведу";1
Кто то проходил курс на Яндекс практикуме по питону? Я слегка задушился с материала , там везде так?;1
