text;label
а на жаву, не знаю, возьмут ли на жаву меня;0
А на удаленке или в заграницу пробовал кто?;0
А нормальные формы еще изучают?;0
а нужно знать русский язык и химию, а то у меня 3 по этим предметам;0
А по нему чего есть? Я только про category theory for programmers знаю, но хз, насколько оно исчерпывающе;0
а по работе типа на жилье, курсы и еду тратиься не нужно?;0
А после 35 на платные? Или вообще не пустят?));0
а после обучения ЗП выше?;0
"а причём тут вайб ?
Если мне например мне интересно и я стараюсь вникать и изучать";0
а сделать отдельный том для медиа это хорошая практика или не стоит?;0
А скок ты учишься?;0
А сколько опыта коммерческого в айти?;0
а собес как проходить?;0
А стоимость какая курса?;0
а так очень советую интересоваться сферой, тем более сама хочешь учиться... ютубики, статьи, доки, на компе что-нибудь пробуй делать... прям взять и написать сайт без понимания остального это такое;0
А ты где учишься?;0
"а у кого есть опыт бесплатных нейронок для кодинга?
какие можно выделить?
локальные или онлайн?";0
а универ?;0
А формальную логику как предмет не изучают в школах.. А зря..;0
а че не по курсам индуса?;0
А чем отличаются пользовательская и тиммейтовская сессии?;0
"А чем у него плохи курсы? 
Я не проходил, но чел вроде знающий";0
А что есть дельного про слои на Python?;0
А что там изучать, с нуля за месяц обучения, 80к в месяц во фриласне на CMS. :D;0
Аа где вы научились программированию;0
"Авито запускает бесплатный курс по Go для тех, кто хочет развить навыки бэкенд-разработки и создать собственный микросервис под руководством опытных инженеров. За 3 месяца вы повысите уровень владения Go и создадите проект, который станет частью вашего портфолио.

Что вас ждёт?
- Советы и опыт экспертов. Бэкенд-разработчики Авито ежедневно работают с высоконагруженными сервисами.
- Разработка
своего микросервиса. Каждую неделю — новый этап: от создания репозитория и настройки окружения до интеграции с Kafka.
- Поддержка
на каждом этапе. Эксперты Авито будут давать фидбек по домашним заданим и отвечать на вопросы.
- Фаст-трек для лучших. Участники, попавшие в топ рейтинга, получат преимущество при отборе на стажировку.

Регистрация продлится до 5 октября включительно! Успейте подать заявку по ссылке ⬅️";0
Автоматизировать телеграмм для пользователя?;0
Автоматризация продаж для бизнеса фул цикл, с интеграциями срм там зумы и прочее;0
адепты гостевого брака?;0
админы, я могу тут опубликовать вакансию по поиску питон разработчика?;0
Айтишник из топового вуза откликнулся на 6 тысяч вакансий и не получил ни одного оффера — рынок программирования рухнул: выпускники-технари идут работать в McDonald’s, безработица среди них выше, чем у журналистов, и эксперты заявляют, что золотые времена шестизначных зарплат официально закончились. @ecotopor;0
Актировал venv?;0
алё, без английского что ты делаешь в программировании?;0
АлиЭкспресс?;0
"альбом ""путешествие""";0
альтернативы?;0
Альфа или Сбер;0
американские республиканцы учатся у российских демократов :D;0
Анадырь какой-нибудь?;0
Английский в палочках, но фотография вообще бомба;0
Английский конечно нужен но я бы не переоценивал его значение.;0
Ангуляр!;0
Анимешник максимум посоветует хороший аниме на вечер;0
Апрувед?;0
Асинхронное объявление бинов?;0
База Авиаперевозки, вторая книга Моргунова;0
Базовый курс Computer science гарвардский;0
Базовый макбук про;0
Базовый сценарий для задач моделирования;0
базы данных и базы знаний;0
Балтика 6;0
Банки не в счёт?😁;0
Баннерная слепота мешает?;0
Без издёвки спрашиваю - ты вообще на Python писал что-то для бэка? Или универские лабы только?;0
без негатива если что, меня просто удивило нежелание писать на css, будучи фронтом;0
Берёшь любое г и учишься нормально;0
бесплатно на кафедре я предполагаю;0
Бесплатное жилье, еда, одежда;0
бессмысленные знания;0
библиотеки лучше после js изучать?;0
Бигфинтех.;0
Бизнес требует быстрой разработки, сейчас тяжело учиться;0
Битва гпт?;0
Битва литеров со здравым смыслом. :-);0
благодаря тому, что я знал уже 2-3 языка программирования и хорошо знаком с их синтаксисом, у меня было на что ориентироваться. Было сложно, но без этих знаний было бы ещё сложнее;0
более того, обучение ради чего-то может принести разочарование, потерю интереса и занятия через силу. Но всё индивидуально;0
Братва помогите пж сижу на паре дали задание построить схему базы данных на модели IDEF1X));0
Братцы, может кто-нибудь справочник по js в переплёте посоветовать?;0
Братья по синтаксису?;0
Бро, мне кажется ты начал изучение SQL не с того. Все эти кортежи, триплеты и прочее оставь теоретикам. В реальной разработке так всё равно никто не рассуждает. Начни с практики, порешай литкод, посмотри видосики на ютубе о том как проектировать структуру таблиц, а потом уже можешь вернуться к теории. Если захочешь;0
брошу погромирование и пойду стримить игры;0
Будет ли работать не на клауде?;0
Буду практиковаться больше;0
Будь моя воля - я бы всех сначала заставлял асм/си учить перед питоном. Чтобы не выёбывались и ценили щастье динамических высокоуровневых языков;0
Буквально что-то изучаешь и делаешь, какие-то хотя бы проекты;0
был в двух вузах на первом семестре, код писали на компах в обоих случаях;0
Быстрее выучить синтаксис языка Котлин и написать бэк на нем чем запустить либы питона;0
бэк есть?;0
Бэк на Telethon;0
бэкапы были?;0
бэкенд на vue2;0
В айти ты абсолютно всему учишься сам;0
в вуз именно после школы круто пойти;0
В вузах основной упор идëт сделать из тебя ученого как я понял) Пойти на магистратуру и так далее...;0
в вузах преподают не учителя из педвуза;0
В вузе лучше базу получать, типа алгосов и устройства бд;0
В идеале я вообще хотела бы учиться у сеньора. Работать рядом с ним, и учиться у него чему-то новому;0
в инете реально много гайдов!!;0
в каждом учебнике по питону в самых первых главах описано как экранировать спец. символы;0
в каких случаях нужно использовать асинхронные базы данных?;0
В какое святое время я учился. Без мессенджеров, без электронных дневников, долго и без мобилы;0
В какую сторону копать/рыть?;0
"В команду ищем 2 человека!
Работа онлайн — легко совмещать с любыми делами.
Доход уже с первого дня, без обещаний золотых гор.
Никаких ставок, схем и подводных камней.
Пиши “+”  @Alekseevaaa_Ka";0
в нем может разобраться человек далекий от айти?;0
В общем если кто-то захочет мок собеседование по Java через 30 минут, или сам Иаков объявится, тегните меня. Пойду релаксировать после работы;0
В общем настоятельно рекомендуется сначала базовый computer science освоить, и хотяб чут чут сети;0
"В онлайн-проект требуются люди.

Утро: 10:30–15:30 — 25000 Rub/нед

Вечер: 14:30–18:30 — 22000 Rub/нед

Ввод в процесс предоставляется, опыт не нужен.

Подойдёт как подработка или основной доход.

Исключительно 20+

Выплаты ежедневно.

Кому интересно — пишите + @medwedewainna";0
"В онлайн-проект требуются люди.

Утро: 10:30–15:30 — 25000 Rub/нед

Вечер: 14:30–18:30 — 22000 Rub/нед

Ввод в процесс предоставляется, опыт не нужен.

Подойдёт как подработка или основной доход.

Исключительно 21+

Выплаты ежедневно.

Кому интересно — пишите +";0
В очередной раз убеждаюсь: преподавание и учительство — не моя стезя....;0
в правилах @ru_python_beginners есть ссылки на статьи о том, как правильно задавать вопросы на технических ресурсах;0
в рамках данного роадмапа я не предлагал изучать например работу bgp или особенностей ethernet, нужно просто иметь базовое представление о разных уровнях протоколов;0
"В РФ очень мало

На Западе вроде бы этому обучают в школах или что там у них вместо школ, но кто этому вообще там учится";0
в рф тоже в школах обучают слепой печати на информатике. Только мало кто переступает через себя и осваивает это.;0
в свое время думал курс купить когда учился но найдя сайт со сливами курсов понял что и не нужно за них платить;0
В спб много норм вузов айтишных;0
В Туркменистане поликлиник нет?;0
В целом трейни с опытом в фрилансе это лучше чем без опыта;0
В чем минусы? Колледж в отличие от института тренирует адаптивную составляющую мышления.;0
В чем разница между репозиторием и дерикторией простыми словами?;0
В чем разница с репо?;0
В экспо сложно натив модули внедрить?;0
в этом месяце и я планирую выйти на фрилас;0
В этом направлении скорее нет. Она затрагивает управленческие вопросы, также спикеры будут обсуждать цифровизацию процессов с помощью различных сервисов, DevEx, внедрение AI.;0
в яндексе теоретические вопросы по реакту не спрашивают на собесах);0
Вакансии и поиск работы: @javascript_jobs;0
вакансии сеньор джава 3+ года опыта;0
Вакансия dba?;0
вакансия для тех, кто любит анал, мб связано;0
"ВАКАНСИЯ ЛИДГЕН (трафик менеджер)
В ONLINE ШКОЛУ  

работа удаленная, простая но требует фокуса
занимает 1-2 час в день 

задачи:
– привлекать к каналу новых подписчиков (расскажем как)
– общаться с лидами по готовому скрипту
– отчетность 

требования: 
– возраст от 17 лет
– готовность уделять ежедневно 1-2 часа работе и выполнять план на день
– коммуникабельность, инициативность, ответственность, усидчивость

от нас ты получаешь: 
– своевременную выплату зп 10-15.000Р
– перспективы карьерного роста уже через 1 месяц

начать работать можно уже сегодня, пиши слово “лид” мне в личку @anyllee";0
"Вакансия Специалист по доставке банковских карт в Щелково (Московская область), работа в компании Альфа-Банк
https://shchelkovo.hh.ru/vacancy/126008197?hhtmFrom=vacancy_search_list";0
"Вакансия: HR Business Partner (HRBP)
 Локация: офис, Ереван (Армения)
⚠️ Важно: Релокации нет, рассматриваем кандидатов, которые уже находятся в Ереване.
 
 Уровень ЗП: от 2500$
     
Мы ищем HRBP, который станет надежным партнером для бизнеса и команды (120–140 сотрудников).

 Основные задачи:

- Управление полным жизненным циклом сотрудника: адаптация, performance review, грейдинг, компенсации и льготы.
- Проведение регулярных one-to-one встреч с сотрудниками.
- Поддержка сотрудников и коучинг менеджеров по вопросам команд.
- Аналитика, участие в опросах и подготовка HR-отчетности.
- Повышение вовлеченности и удержания сотрудников.
- Разрешение конфликтных ситуаций и развитие корпоративной культуры.
- Организация тимбилдингов и неформальных встреч.
- Участие в HR-проектах по запросу топ-менеджмента.

 Требования:

- Опыт работы HRBP от 1 года.
- Реализованный опыт разработки и внедрения HR-процессов (грейдинг, оценка позиций, политики).
- Отличные навыки коммуникации и организации.
- Конфликт-менеджмент и внимание к деталям.
- Английский -  Upper-Intermediate+.
- Владение Excel, Google Presentations, Figma.
- Навыки аналитики.

💪 Будет плюсом:
Опыт работы с Confluence, Jira, Slack.

  Мы предлагаем:

- 20 оплачиваемых дней отпуска + неограниченные больничные.
- Медицинская страховка, корпоративный психолог, льготы для благополучия.
- Обучение: курсы иностранных языков, развитие по выбору (тренинги/конференции).
- Дополнительные бонусы: оплачиваемые командировки, участие в международных конференциях, льготы на обеды в офисе.

 Интересна позиция?
Напиши мне в личку";0
"Вакансия: HR Business Partner (HRBP)
 Локация: офис, Ереван (Армения)
⚠️ Важно: Релокации нет, рассматриваем кандидатов, которые уже находятся в Ереване.
 
 Уровень ЗП: от 2500$
     
Мы ищем HRBP, который станет надежным партнером для бизнеса и команды (120–140 сотрудников).

 Основные задачи:

- Управление полным жизненным циклом сотрудника: адаптация, performance review, грейдинг, компенсации и льготы.
- Проведение регулярных one-to-one встреч с сотрудниками.
- Поддержка сотрудников и коучинг менеджеров по вопросам команд.
- Аналитика, участие в опросах и подготовка HR-отчетности.
- Повышение вовлеченности и удержания сотрудников.
- Разрешение конфликтных ситуаций и развитие корпоративной культуры.
- Организация тимбилдингов и неформальных встреч.
- Участие в HR-проектах по запросу топ-менеджмента.

 Требования:

- Опыт работы HRBP от 1 года.
- Реализованный опыт разработки и внедрения HR-процессов (грейдинг, оценка позиций, политики).
- Отличные навыки коммуникации и организации.
- Конфликт-менеджмент и внимание к деталям.
- Английский -  Upper-Intermediate+.
- Владение Excel, Google Presentations, Figma.
- Навыки аналитики.

💪 Будет плюсом:
Опыт работы с Confluence, Jira, Slack.

  Мы предлагаем:

- 20 оплачиваемых дней отпуска + неограниченные больничные.
- Медицинская страховка, корпоративный психолог, льготы для благополучия.
- Обучение: курсы иностранных языков, развитие по выбору (тренинги/конференции).
- Дополнительные бонусы: оплачиваемые командировки, участие в международных конференциях, льготы на обеды в офисе.

 Интересна позиция?
Напиши мне в личку";0
"Вакансия: HR Business Partner (HRBP)
 Локация: офис, Ереван (Армения)
⚠️ Важно: Релокации нет, рассматриваем кандидатов, которые уже находятся в Ереване.

Мы ищем HRBP, который станет надежным партнером для бизнеса и команды (120–140 сотрудников).

 Основные задачи:

- Управление полным жизненным циклом сотрудника: адаптация, performance review, грейдинг, компенсации и льготы.
- Проведение регулярных one-to-one встреч с сотрудниками.
- Поддержка сотрудников и коучинг менеджеров по вопросам команд.
- Аналитика, участие в опросах и подготовка HR-отчетности.
- Повышение вовлеченности и удержания сотрудников.
- Разрешение конфликтных ситуаций и развитие корпоративной культуры.
- Организация тимбилдингов и неформальных встреч.
- Участие в HR-проектах по запросу топ-менеджмента.

 Требования:

- Опыт работы HRBP от 1 года.
- Реализованный опыт разработки и внедрения HR-процессов (грейдинг, оценка позиций, политики).
- Отличные навыки коммуникации и организации.
- Конфликт-менеджмент и внимание к деталям.
- Английский -  Upper-Intermediate+.
- Владение Excel, Google Presentations, Figma.
- Навыки аналитики.

💪 Будет плюсом:
Опыт работы с Confluence, Jira, Slack.

  Мы предлагаем:

- 20 оплачиваемых дней отпуска + неограниченные больничные.
- Медицинская страховка, корпоративный психолог, льготы для благополучия.
- Обучение: курсы иностранных языков, развитие по выбору (тренинги/конференции).
- Дополнительные бонусы: оплачиваемые командировки, участие в международных конференциях, льготы на обеды в офисе.

 Интересна позиция?
Напиши мне в личку";0
"Вакансия: Unity Developer (Junior)

О проекте:
Мы создаём новую казуальную игру Bubble Drift в жанре hyper-casual на Unity. Наша цель — сделать лёгкий, визуально приятный проект с простой механикой и высокой удерживаемостью. Ищем начинающего Unity-разработчика, готового учиться и расти вместе с проектом.

Задачи:

Реализация базовых игровых механик (движение, столкновения, сбор предметов).
Настройка анимаций, звуков и эффектов в Unity.
Работа с Unity UI (меню, кнопки, окна).
Интеграция рекламы и простых SDK.
Отладка и тестирование на разных устройствах.

Требования:

Опыт работы в Unity от 6 мес (можно pet-projects).
Понимание C#, основ ООП.
Знание основ 2D-физики и UI-системы Unity.
Желание учиться и быстро разбираться в задачах.

Будет плюсом:

Опыт публикации игр (Play Market / App Store).
Базовое знание Git.

От нас:

Комфортная атмосфера в небольшой но дружной команде
Удаленная работа
Зарплата от 80 000 р. и выше
Проекты в портфолио

https://hr.beintouch.ai/job_l0LlZnF";0
"Вакансия: Ведущий инженер по ИИ / AI Engineer
Удалено!

Мы - международная продуктовая IT-компания в сфере iGaming. С 2014 года уверенно растём: начали с СНГ, теперь масштабируемся по всему миру.
Активно внедряем искусственный интеллект во внутренние процессы и продукты: оптимизируем, ускоряем, автоматизируем.

Сейчас усиливаем команду и ищем технического эксперта, который поможет системно развивать AI-направление внутри компании.

 Что ждем от вас:

- 5+ лет релевантного опыта (AI Engineer, ML Engineer, Data Specialist и т.п.)
- Глубокое понимание современных AI-технологий, особенно генеративных моделей (GPT, Qwen и др.)
- Опыт интеграции моделей ИИ и автоматизации процессов через n8n
- Знание принципов масштабируемой и отказоустойчивой архитектуры
- Инициативность и способность доводить решения до результата

 Что предстоит делать:

- Находить и внедрять AI-возможности для автоматизации и оптимизации
- Интегрировать современные инструменты (GPT, Qwen 2.5 и др.) в продукты и процессы
- Строить пайплайны автоматизации через n8n и другие платформы
- Проектировать масштабируемую AI-архитектуру
- Повышать эффективность и точность решений
- Разрабатывать AI-стратегию и roadmap
- Инициировать и вести AI-проекты
В перспективе - собрать и управлять внутренней AI-командой

Что предлагаем:

-  Высокий уровень заработной платы (обсуждается индивидуально)
-  20 дней отпуска, больничные, праздники
-  Медстраховка, спорт, психолог
-  Курсы, подписки, обучение
-  Оборудование, бонусы, ивенты
 
Если вакансия откликается и у тебя есть релевантный опыт, напиши в личку.
Возможно, именно ты присоединишься к нашей команде сильных инженеров и вместе с нами создашь новые поколения умных AI-решений";0
"Вакансия: Ведущий инженер по ИИ / AI Engineer
Удалено!
Мы - международная продуктовая IT-компания в сфере iGaming. С 2014 года уверенно растём: начали с СНГ, теперь масштабируемся по всему миру.
Активно внедряем искусственный интеллект во внутренние процессы и продукты: оптимизируем, ускоряем, автоматизируем.

Сейчас усиливаем команду и ищем технического эксперта, который поможет системно развивать AI-направление внутри компании.

 Что ждем от вас:

- 5+ лет релевантного опыта (AI Engineer, ML Engineer, Data Specialist и т.п.)
- Глубокое понимание современных AI-технологий, особенно генеративных моделей (GPT, Qwen и др.)
- Опыт интеграции моделей ИИ и автоматизации процессов через n8n
- Знание принципов масштабируемой и отказоустойчивой архитектуры
- Инициативность и способность доводить решения до результата

 Что предстоит делать:

- Находить и внедрять AI-возможности для автоматизации и оптимизации
- Интегрировать современные инструменты (GPT, Qwen 2.5 и др.) в продукты и процессы
- Строить пайплайны автоматизации через n8n и другие платформы
- Проектировать масштабируемую AI-архитектуру
- Повышать эффективность и точность решений
- Разрабатывать AI-стратегию и roadmap
- Инициировать и вести AI-проекты
В перспективе - собрать и управлять внутренней AI-командой

Что предлагаем:

-  Высокий уровень заработной платы (обсуждается индивидуально)
-  20 дней отпуска, больничные, праздники
-  Медстраховка, спорт, психолог
-  Курсы, подписки, обучение
-  Оборудование, бонусы, ивенты
 
Если вакансия откликается и у тебя есть релевантный опыт, напиши в личку.
Возможно, именно ты присоединишься к нашей команде сильных инженеров и вместе с нами создашь новые поколения умных AI-решений.";0
валюта Сергея Симонова?;0
Вас что интересует то? Постгрес изучить или попутно научиться Астру админить для госухи? Если хочется побольше интересных приключений, добавьте использование pg в докере;0
Вас этому не учат, вам показывают направление для самостоятельного развития, душниловки в колледже нет;0
Веб на С++ называется PHP;0
Веб сайт!;0
велосипеды свои писать полезно, только желательно при этом чему-то учиться, а не закреплять вредные практики;0
Версия таймскейла какая?;0
"Верстаю и разрабатываю сервисы, которые помогают бизнесу становится лучше с помощью довольных пользователей, а также веду канал про разработку

Сайт: https://rusakov.tech/

спасибо, если загляните и поддержите 🙌";0
Видео создают иллюзию что ты что-то знаешь и умеешь. Но ты просто повторяешь код. Хочешь реально научится, придумай себе проект и реализуй его. Начни с простого например блог, потом интернет магазин и т.д. Многие думают что после просмотра 10 видео могут написать что угодно, но в итоге не могут написать и строчки. Что бы понять что как работает - сделать это самому;0
"Видимо у нас разные выдачи рез-ов))) У меня реклама, а потом просто курсы от ""Яндекса"" и репетиторство.";0
Витамины для зубов;0
Владение Next.js и уверенное ТСа, но основы Реакт/Вью, это как?;0
"Внимание: бизнес-логика
Objects.nonNull()";0
военные разработки?;0
"Возможный роадмап изучения программирования и языка Python 
(осторожно, всё это изучить может занять больше года)

1. Компьютерная грамотность: работа в ОС, запуск и установка программ, выполнение простейших операций в консоли

2. Основы языка программирования: переменные, управляющие конструкции, условия, циклы, базовые типы данных

3. Структурное программирование: функции, генераторы

4. Основы алгоритмизации: понятие алгоритмической сложности, поиск в списке, RLE сжатие, сортировки, системы счисления

5. Основы ООП: основные понятия, классы, методы, передача функций 

6. Алгоритмы (продолжение): связные списки, хеш-таблицы, обход графов

7. Python (продолжение): итератор, переопределение операций, работа с исключениями, контекстный менеджер, декораторы

8. Сети: семиуровневая модель OSI, TCP/IP, понятие о DNS и HTTP

9. Python и библиотеки: venv, pip, socket, requests, создание своих модулей, PEP8

10. Основы базы данных: понятие реляционной БД, нормальные формы (от 1 до БКНФ), транзакции, виды отношений, основы языка SQL

11. Работа с SQL из Python: использование БД с помощью библиотек DB API, SQLAlchemy

12. Многозадачность: потоки, состояние гонки, примитивы синхронизации, алгоритм параллельной сортировки 

13. Сети и многозадачность: неблокирующие сокеты, selector, asyncio, проблема 10k

14. Основы верстки: HTML, CSS

15. Web-фреймворки: jinja, flask, fastapi";0
"ВОЗЬМУ на удаленную деятельность 2-3 человека. 
1200 долларов в неделю с телефона, возраст 25+ !!!
За подробностями пишите + в лс!";0
"ВОЗЬМУ СРОЧНО 2-3 человека 
Доход — 1150 долларов в неделю.
Дистанционная деятельность.
Возраст от 26 лет.
За подробностями пишите «+». в ЛС";0
Волки в чате?;0
вопрос ментальной гимнастики;0
"вопрос неправильный
зачем вообще учиться в МФТИ, если берут не только с ним";0
Вопрос ребятам из России: вы можете оплачивать курсы на Udemy? Или есть какие-то санкции?;0
Вопрос тайм-менеджмента. Пет проекты надо писать не после работы, а во время.;0
Вопрос, что бы в Яндекс попасть, нужна вышка?;0
Вот курсы DBA https://www.postgrespro.ru/education/courses . Материалы уроков и видео доступны бесплатно.;0
"Вот само объявление: 
Всем привет 👋🏻 
Наша команда AIRES активно развивается и ищет новых людей!

🤓 Мы — сплочённая команда молодых разработчиков, учёных и инженеров. Занимаемся проектами в различных областях: автоматизируем предприятия, внедряем AI и роботизированные системы в промышленность и решаем реальные бизнес-задачи.

📚 Мы ищем единомышленников, желающих развиваться в IT, робототехнике, математике, физике и других технологичных направлениях. Нам нужны люди с горящими глазами, готовые постоянно учиться и расти вместе с нами.

В нашей команде вы получите:
💰Оплачиваемую работу над проектами. Оплата зависит от грейда, роли в команде и финансирования самого проекта. Договор: ГПХ.
🕰 Гибкий формат участия.
🔭 Уникальный опыт и развитие.
👨‍💻 Сильное и мотивированное комьюнити.

▫️Если заинтересовался, заполни форму и мы обязательно с тобой свяжемся.

Узнать больше о наших проектах можно на сайте: www.airesteam.ru";0
Вот текстурой овладею, смогу делать свои персонажы, арку для игры;0
"время грустных размышлений

вот надо мне доучиться на спо, но чтоб бесплатно и по той специальности, что хочу - очка обязательна. Из-за этого работаю на половину рабочего дня, соответственно и ставка 0,5

2 месяца пополучал полную з/п и чет грустно совсем стало возвращаться на половинку. А на учебе еще больше дрочить стали. 

Единственный выход, которые знакомые предлагают - в свои проекты вкладываться, но вот проблема - свой проект в итоге съедает и время, и деньги, и надежды. А чтоб его развивать - еще и скиллы подкачивать дополнительно надо. В итоге в сутках совсем не остается времени на сон и невесту

вопрос - я че-то делаю не так, или так у всех?";0
Все же, очень интересно было бы узнать подробнее. Я, самоучка, после первых попыток в пет-проекты и фриланс, стал остро ощущать нехватку фундаментальных знаний. Насколько я понимаю, в данном кейсе ВУЗ - наилучший способ залатать дыры в знаниях;0
Все привет 👋 есть кто сможет написать тг бота на питоне или node js. Отпишитесь в лс кину тз что нужно сделать;0
"Все привет!

У кого был опыт с такими библиотеками как Radix, Ark UI, Mantine, расскажите о своих впечатлениях, что понравилось, что нет";0
"Все привет!
Для разработки на python какая ОС лучше подойдет?
Винда или линукс?";0
Всё равно нужно начинать хоть с чего-то, поэтому и спрашиваю, а насчёт практики я согласен на все 100%;0
Все фреймворки, как и другие библиотеки подходят лучше либо хуже для каких-то конкретных задач. Поэтому тут решать тебе что изучать лучше либо хуже;0
Всё, что нужно — телефон и несколько часов. От 5000₽ в день, всему обучаем пошагово.;0
"Всем  привет, подскажите пожалуйста.
Пишу тг бота на Js и хочу добавить бд в проект.
Никогда не использовал бд, будет первый раз, какую базу данных использовать для небольших обьёмов данных, и желательно с мониторингом?";0
Всем доброго времени суток! Подскажите пожалуйста, где можно брать инфу для создания бота с ИИ?;0
Всем доброго дня. Подскажите как можно реализовать имитацию сервиса оплаты картой. Через юмани и тд требуется регистрация ИП юр или самозанятого. Поэтому нужна имитация для демонстрации;0
Всем доброго утра!;0
"Всем добрый вечер 
Хотел узнать есть ли такое сообщество по Java или есть ли люди кто хорошо разбираются в ней?";0
"Всем добрый вечер, занимаюсь дизайном, в том числе веб-дизайном. Если кому то будет интересно сотрудничество, то пишите
@paskoparty";0
"Всем добрый день

Подскажите, могу ли я тут выложить предложение по участию в разработке стартапа?

Не увидела в правилах ограничений по этому поводу, но могла и пропустить)";0
"Всем добрый день! Сегодня последний день регистрации на Всероссийские соревнования по программированию промышленных роботов ""РобоКод"". Приглашаем программистов принять участие, объединившись командах из 2-3 человек. Участие бесплатное. Программируют на Python, но сначала - решение общеобразовательных задач. Привожу сообщение ниже. Там есть ссылка на видео с методическими рекомендациями: https://rutube.ru/video/4d3ae38988d32e28823aca21b55966f0/";0
